brand,model,variant,fuel_type,body_type,transmission,owner_type,owner_number,kms_driven,model_year,registration_year,engine_displacement,mileage,max_power,torque,color,engine_type,gear_box,drive_type,steering_type,top_speed,acceleration,price,City,car_age
Kia,Kia Seltos,HTX Plus Diesel,Diesel,SUV,Manual,1st Owner,1,40000,2019,2019,1493.0,20.8,113.43,250.0,White,1.5 L CRDi VGT,6-Speed,FWD,Electric,170.0,12.9,1500000.0,Hyderabad,6
Tata,Tata Tiago,XZA Plus AMT BSVI,Petrol,Hatchback,Automatic,2nd Owner,2,40000,2020,2020,1199.0,19.0,84.82,113.0,Others,1.2 L Revotron,5-Speed,,Electric,170.0,12.9,660000.0,Hyderabad,5
Hyundai,Hyundai Xcent,1.1 CRDi S,Diesel,Sedan,Manual,1st Owner,1,90000,2015,2015,1120.0,24.4,71.0,180.4,Others,U2 CRDI Diesel Engine,5 Speed ,FWD ,Power,156.0,14.350000000000001,365000.0,Hyderabad,10
Hyundai,Hyundai Elantra,1.6 SX Option AT,Diesel,Sedan,Automatic,1st Owner,1,30000,2018,2018,1582.0,18.23,126.2,259.88,Others,U2 VGT CRDi Diesel Engine,6 Speed,FWD,Power,182.5,12.9,1450000.0,Hyderabad,7
Volkswagen,Volkswagen Polo,GT 1.0 TSI,Petrol,Hatchback,Automatic,1st Owner,1,45416,2021,2021,999.0,16.47,108.62,175.0,Grey,1.0L TSI Petrol,6 Speed,FWD,Electronic,170.0,12.9,900000.0,Hyderabad,4
Hyundai,Hyundai i20,Asta 1.2,Petrol,Hatchback,Manual,1st Owner,1,64000,2013,2013,1197.0,18.5,82.85,113.7,Golden,Kappa VTVT Petrol Engine,5 Speed,FWD,Power,170.0,12.9,385000.0,Hyderabad,12
MG,MG Hector,Smart CVT,Petrol,SUV,Automatic,1st Owner,1,16769,2021,2021,1451.0,19.255853130413264,141.0,250.0,Red,1.5 L Turbocharged Intercooled,8-speed,FWD,Power,170.0,12.9,1639000.0,Hyderabad,4
Nissan,Nissan Magnite,Turbo XL BSVI,Petrol,SUV,Manual,1st Owner,1,30580,2021,2021,999.0,20.0,98.63,160.0,Silver,HRA0 1.0 TURBO PETROL,5 Speed,,Electronic,170.0,11.7,765000.0,Hyderabad,4
Land Rover,Land Rover Range Rover Evoque,2.0 TD4 HSE Dynamic,Diesel,SUV,Automatic,1st Owner,1,47000,2018,2018,1949.5,15.68,177.0,372.5,White,TD4 Diesel Engine,9 Speed,4WD,Power,182.5,11.549999999999997,4500000.0,Hyderabad,7
Tata,Tata Nexon,XZA Plus AMT BSVI,Petrol,SUV,Automatic,2nd Owner,2,25596,2021,2021,1199.0,17.05,118.35,170.0,Black,1.2l Turbocharged Revotron Engine,6 Speed,,Electric,170.0,12.9,991000.0,Hyderabad,4
Maruti,Maruti Vitara Brezza,VDi Option,Diesel,SUV,Manual,1st Owner,1,89681,2017,2017,1248.0,24.3,88.5,200.0,Others,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,744000.0,Hyderabad,8
Maruti,Maruti Ertiga,VXI,Petrol,MUV,Manual,1st Owner,1,42000,2018,2018,1462.0,19.01,103.26,138.0,Grey,K15 Smart Hybrid,5 Speed,FWD,Power,170.0,12.9,825000.0,Hyderabad,7
Renault,Renault Triber,RXT EASY-R AMT BSVI,Petrol,MUV,Automatic,1st Owner,1,29302,2022,2022,999.0,18.2,71.01,96.0,Brown,,5 Speed,,Electric,170.0,12.9,770000.0,Hyderabad,3
Honda,Honda City,i VTEC CVT VX,Petrol,Sedan,Automatic,1st Owner,1,41200,2015,2015,1497.0,18.0,117.3,145.0,Silver,i VTEC Engine,5 Speed CVT,FWD,Power,182.5,11.549999999999997,745000.0,Hyderabad,10
Tata,Tata Harrier,XZ Plus BSVI,Diesel,SUV,Manual,1st Owner,1,70076,2021,2021,1949.5,16.35,167.67,350.0,Others,Kryotec 2.0 L Turbocharged Engine,6-Speed,,Power,170.0,12.9,1775000.0,Hyderabad,4
Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,Diesel,SUV,Manual,1st Owner,1,90114,2018,2018,1498.0,23.0,98.96,205.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,765000.0,Hyderabad,7
Mahindra,Mahindra Bolero,DI - AC BS III,Diesel,SUV,Manual,4th Owner,3,80000,2014,2014,1949.5,15.96,63.0,180.0,Others,DI Turbo Diesel Engine,5 Speed,2WD,Manual,154.5,14.350000000000001,250000.0,Hyderabad,11
Renault,Renault Duster,Petrol RXS CVT,Petrol,SUV,Automatic,1st Owner,1,5933,2019,2019,1498.0,14.99,104.5,142.0,Others,H4K Petrol Engine,5 speed,FWD,Power,160.0,11.549999999999997,835000.0,Hyderabad,6
Tata,Tata Tiago,1.2 Revotron XT,Petrol,Hatchback,Manual,1st Owner,1,30000,2017,2017,1199.0,23.84,84.0,114.0,Others,Revotron Engine,5 Speed,FWD,Power,154.5,14.3,470000.0,Hyderabad,8
Maruti,Maruti Alto K10,LXI,Petrol,Hatchback,Manual,1st Owner,1,60000,2011,2011,998.0,20.92,67.1,90.0,Others,K Series Petrol Engine,5 Speed,FWD,Power,170.0,13.3,200000.0,Hyderabad,14
Mercedes-Benz,Mercedes-Benz EQC,400 4MATIC,Electric,SUV,Automatic,1st Owner,1,20000,2021,2021,745.5,19.255853130413264,177.54999999999998,372.5,Blue,,Single-speed transmission,AWD,Power,180.0,11.549999999999997,7500000.0,Hyderabad,4
Audi,Audi A4,2.0 TDI,Diesel,Sedan,Automatic,1st Owner,1,66000,2013,2014,1949.5,16.55,147.51,320.0,White,TDI Diesel Engine,7 Speed,FWD,Power,182.5,11.549999999999997,1299000.0,Hyderabad,12
Mercedes-Benz,Mercedes-Benz C-Class,180 elegance,Petrol,Sedan,Manual,1st Owner,1,135000,2006,2006,1949.5,19.255853130413264,105.1988179082922,177.82437958839813,,,,,Power,170.0,12.9,225000.0,Hyderabad,18
Skoda,Skoda Octavia,Classic 1.9 TDI MT,Diesel,Sedan,Manual,1st Owner,1,110000,2007,2007,1896.0,18.7,66.0,210.0,c brown,In-Line Engine ,5 Speed ,FWD,Power,182.5,13.5,249000.00000000003,Hyderabad,18
Skoda,Skoda Superb,2.5 TDi AT,Diesel,Sedan,Automatic,1st Owner,1,133000,2007,2007,1949.5,11.9,163.2,35.7,Black,V-Type Engine,5 Speed,FWD,Power,182.5,11.549999999999997,279000.0,Hyderabad,18
Ford,Ford Figo,Diesel ZXI,Diesel,Hatchback,Manual,1st Owner,1,61000,2011,2011,1399.0,20.0,68.0,160.0,chill,Diesel Engine,5 Speed,Front Wheel Drive,Power,154.5,14.350000000000001,310000.0,Hyderabad,14
Renault,Renault KWID,1.0 RXL BSVI,Petrol,Hatchback,Manual,1st Owner,1,29828,2021,2022,999.0,21.46,67.06,91.0,White,1.0 SCe,5 Speed,,Electric,170.0,12.9,418000.0,Hyderabad,4
Hyundai,Hyundai EON,Era Plus,Petrol,Hatchback,Manual,3rd Owner,3,58321,2015,2016,814.0,21.1,55.2,74.5,Silver,Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,256999.99999999997,Hyderabad,10
Volvo,Volvo S60,D3,Diesel,Sedan,Automatic,1st Owner,1,85000,2012,2012,1949.5,18.5,163.0,372.5,White,In Line,Six Speed  Gearbox,All Wheel Drive,Power,182.5,11.549999999999997,799000.0,Hyderabad,13
Honda,Honda Amaze,S Petrol BSIV,Petrol,Sedan,Manual,2nd Owner,2,37566,2019,2019,1199.0,19.5,88.76,110.0,White,i-VTEC Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,622000.0,Hyderabad,6
Maruti,Maruti Alto 800,LXI,Petrol,Hatchback,Manual,2nd Owner,2,60610,2016,2016,796.0,22.05,47.33,69.0,Silver,F8D Petrol Engine,5 Speed,,,170.0,12.9,238000.0,Hyderabad,9
Volkswagen,Volkswagen Polo,Petrol Comfortline 1.2L,Petrol,Hatchback,Manual,1st Owner,1,30000,2011,2011,1198.0,16.47,73.9,110.0,Others,In-Line Engine,5 Speed,FWD,Power,162.0,14.2,365000.0,Hyderabad,14
Maruti,Maruti Baleno,1.2 CVT Zeta,Petrol,Hatchback,Automatic,1st Owner,1,32098,2019,2019,1197.0,21.4,83.1,115.0,White,VVT Petrol Engine,CVT,FWD,Power,180.0,12.79,753000.0,Hyderabad,6
Honda,Honda City,i DTEC SV,Diesel,Sedan,Manual,1st Owner,1,100000,2015,2015,1498.0,26.0,98.6,200.0,Others,i DTEC Diesel Engine ,6 Speed ,FWD,Power,182.5,11.549999999999997,520000.0,Hyderabad,10
Renault,Renault KWID,1.0 RXT Optional AT 2016-2019,Petrol,Hatchback,Automatic,1st Owner,1,48556,2018,2018,999.0,23.01,67.0,91.0,Red,Petrol Engine,5 Speed,FWD,Power,155.0,13.9,394000.0,Hyderabad,7
Hyundai,Hyundai Verna,CRDi 1.6 AT SX Plus,Diesel,Sedan,Automatic,1st Owner,1,76654,2018,2018,1582.0,22.0,126.2,259.87,White,U2 VGT Diesel Engine,6 Speed,FWD,Power,170.0,12.9,991000.0,Hyderabad,7
Hyundai,Hyundai Creta,SX Executive Diesel BSVI,Diesel,SUV,Manual,1st Owner,1,50000,2021,2021,1493.0,19.255853130413264,113.45,250.0,Others,1.5 L U2 CRDi Diesel,6-speed,,Power,170.0,12.9,1400000.0,Hyderabad,4
Toyota,Toyota Glanza,V CVT,Petrol,Hatchback,Automatic,1st Owner,1,39014,2019,2020,1197.0,19.56,81.8,113.0,Others,Petrol Engine,5-Speed,FWD,Electric,170.0,12.9,773000.0,Hyderabad,6
Fiat,Fiat Abarth Avventura,1.4 T-Jet,Petrol,Hatchback,Manual,2nd Owner,2,105000,2015,2016,1368.0,17.1,140.0,210.0,Black,T-Jet Petrol Engine,5 Speed,FWD,Power,182.5,11.549999999999997,475000.0,Hyderabad,10
Chevrolet,Chevrolet Cruze,LTZ,Diesel,Sedan,Manual,1st Owner,1,95000,2010,2010,1949.5,18.3,147.9,327.0,Black,"4 Cylinder, VCDi",5 Speed,,Power,170.0,12.9,465000.00000000006,Hyderabad,15
Toyota,Toyota Fortuner,3.0 Diesel,Diesel,SUV,Manual,1st Owner,1,122000,2010,2010,1949.5,11.5,171.0,343.0,Silver,4 Cylinders In-line,5 Speed,4WD,Power,176.0,11.549999999999997,1199000.0,Hyderabad,15
Mahindra,Mahindra XUV300,W6 AMT Sunroof NT BSVI,Petrol,SUV,Automatic,1st Owner,1,10000,2022,2022,1197.0,16.5,108.62,200.0,Others,1.2L Petrol,6 Speed,,Power,170.0,12.9,1300000.0,Hyderabad,3
Ford,Ford Endeavour,2.2 Titanium AT 4X2 Sunroof,Diesel,SUV,Automatic,1st Owner,1,45000,2020,2021,1949.5,12.62,158.0,372.5,White,Diesel Engine,6 Speed,FWD,Power,170.0,12.9,3575000.0,Hyderabad,5
Ford,Ford Ecosport,1.5 Diesel Titanium BSIV,Diesel,SUV,Manual,1st Owner,1,80000,2017,2017,1498.0,23.0,98.96,205.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,700000.0,Hyderabad,8
Ford,Ford Ecosport,1.5 TDCi Trend BSIV,Diesel,SUV,Manual,1st Owner,1,120000,2015,2015,1498.0,22.77,98.59,205.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,182.0,13.5,450000.0,Hyderabad,10
Ford,Ford Endeavour,Titanium Plus 4X4 AT,Diesel,SUV,Automatic,1st Owner,1,44989,2020,2020,1949.5,12.4,167.62,372.5,Silver,EcoBlue engine,10 Speed,4WD,Power,170.0,12.9,3900000.0,Hyderabad,5
Hyundai,Hyundai EON,Sportz,Petrol,Hatchback,Manual,2nd Owner,2,68336,2016,2016,814.0,21.1,55.2,74.5,Silver,Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,289000.0,Hyderabad,9
Maruti,Maruti Swift,VXI,Petrol,Hatchback,Manual,1st Owner,1,79202,2013,2013,1197.0,22.38,88.5,113.0,White,K Series Dual jet,5-Speed,,Electric,170.0,12.9,403000.0,Hyderabad,12
Toyota,Toyota Innova,2.5 E Diesel MS 8-seater,Diesel,MUV,Manual,2nd Owner,2,150000,2008,2008,1949.5,12.8,102.0,20.4,Silver,In-Line Engine,5 Speed,,Manual,154.5,14.350000000000001,380000.0,Hyderabad,17
Honda,Honda Jazz,1.5 E i DTEC,Diesel,Hatchback,Manual,2nd Owner,2,101883,2018,2018,1498.0,27.3,98.6,200.0,Black,i-DTEC Diesel Engine,6 Speed,FWD,Power,172.0,13.7,617000.0,Hyderabad,7
Hyundai,Hyundai Creta,1.6 SX Automatic Diesel,Diesel,SUV,Automatic,1st Owner,1,105405,2018,2018,1582.0,17.6,126.2,259.87,Others,U2 CRDI VGT Engine,6 Speed,FWD,Power,170.0,12.9,1192000.0,Hyderabad,7
Hyundai,Hyundai Verna,1.6 SX VTVT,Petrol,Sedan,Manual,1st Owner,1,120000,2012,2012,1591.0,17.01,121.3,154.9,Others,VTVT Petrol Engine,5 Speed,FWD,Power,182.5,11.549999999999997,340000.0,Hyderabad,13
Volkswagen,Volkswagen Polo,1.0 TSI Highline Plus AT,Petrol,Hatchback,Automatic,1st Owner,1,55053,2021,2021,999.0,16.47,108.62,175.0,White,1.0L TSI Petrol,6 Speed,FWD,Electronic,170.0,12.9,925000.0,Hyderabad,4
Maruti,Maruti Baleno,Zeta BSVI,Petrol,Hatchback,Manual,1st Owner,1,10000,2022,2022,1197.0,22.35,88.5,113.0,Gray,1.2 L K Series Engine,5 Speed,,Electric,170.0,12.9,850000.0,Hyderabad,3
Maruti,Maruti Alto K10,VXI,Petrol,Hatchback,Manual,1st Owner,1,111046,2015,2015,998.0,24.39,65.71,89.0,Silver,K10C,5 Speed,,Power,170.0,12.9,225000.0,Hyderabad,10
Maruti,Maruti Celerio,VXI CNG,Cng,Hatchback,Manual,1st Owner,1,1457,2022,2023,998.0,27.984999999999992,55.92,82.1,Red,K10C,5-Speed,,Electric,170.0,12.9,692000.0,Hyderabad,3
Hindustan Motors,Hindustan Motors Contessa,1.8 GLX,Petrol,Sedan,Manual,2nd Owner,2,90000,2006,2006,1799.0,14.0,105.1988179082922,177.82437958839813,Red,,,,Power,170.0,12.9,425000.0,Hyderabad,18
Mahindra,Mahindra Bolero Neo,N10 Option BSVI,Diesel,SUV,Manual,1st Owner,1,63752,2022,2022,1493.0,17.29,100.0,260.0,White,mHAWk100,5 Speed,RWD(with MTT),Power,170.0,12.9,1180000.0,Hyderabad,3
Tata,Tata Manza,Aura Plus Quadrajet BS IV,Diesel,Sedan,Manual,2nd Owner,2,80000,2010,2010,1248.0,19.0,90.0,200.0,White,Diesel Engine,5 Speed,,Power,170.0,12.9,195000.0,Hyderabad,15
Hyundai,Hyundai Xcent,1.2 CRDi E Plus,Diesel,Sedan,Manual,1st Owner,1,50000,2018,2018,1186.0,25.4,73.97,190.24,Others,U2 CRDI Diesel Engine,5 Speed,FWD,Power,156.0,14.350000000000001,420000.0,Hyderabad,7
Maruti,Maruti Swift,VDI,Diesel,Hatchback,Manual,3rd Owner,3,91543,2012,2012,1248.0,22.9,74.0,190.0,Metallic Glistening Grey,DDiS Diesel Engine,5 Speed,FWD,Power,158.0,13.75,350000.0,Hyderabad,13
Ford,Ford Aspire,Trend Diesel BSIV,Diesel,Sedan,Manual,1st Owner,1,60000,2019,2019,1498.0,26.1,99.23,215.0,Others,TDCi Diesel Engine,5 Speed,FWD,Power,170.0,12.9,590000.0,Hyderabad,6
Tata,Tata Nexon,XM Diesel BSVI,Diesel,SUV,Manual,1st Owner,1,30000,2021,2021,1497.0,23.22,113.42,260.0,Others,1.5l Turbocharged Revotorq,6-Speed,,Electric,170.0,12.9,960000.0,Hyderabad,4
Maruti,Maruti Vitara Brezza,LDi Option,Diesel,SUV,Manual,1st Owner,1,74320,2017,2017,1248.0,24.3,88.5,200.0,Granite Grey,DDiS 200 Diesel Engine,5 Speed,FWD,Power,172.0,12.36,750000.0,Hyderabad,8
Chevrolet,Chevrolet Beat,Diesel LT,Diesel,Hatchback,Manual,2nd Owner,2,70000,2014,2014,936.0,25.44,56.3,142.5,Gray,SMARTECH Diesel Engine,5 Speed,FWD,Power,165.0,14.350000000000001,240000.0,Hyderabad,11
Maruti,Maruti Brezza,Zxi BSVI,Petrol,SUV,Manual,1st Owner,1,10000,2022,2022,1462.0,19.89,101.65,136.8,Red,K15C Smart Hybrid,5-Speed,,Electric,170.0,12.9,1260000.0,Hyderabad,3
Honda,Honda City,i VTEC SV,Petrol,Sedan,Manual,2nd Owner,2,53326,2016,2017,1497.0,17.8,117.3,145.0,Brown,i VTEC Engine,5 Speed,FWD,Power,182.5,11.549999999999997,617000.0,Hyderabad,9
Maruti,Maruti Swift Dzire,AMT ZDI,Diesel,Sedan,Automatic,1st Owner,1,97112,2019,2019,1248.0,27.984999999999992,74.02,190.0,Others,DDiS Diesel Engine,5 Speed,FWD,Power,170.0,12.9,770000.0,Hyderabad,6
Hyundai,Hyundai Creta,SX Opt Turbo BSVI,Petrol,SUV,Automatic,1st Owner,1,10000,2022,2022,1353.0,19.255853130413264,138.12,242.0,Others,1.4 L Turbo GDi Petrol,7-speed DCT,,Power,170.0,12.9,1800000.0,Hyderabad,3
Hyundai,Hyundai Grand i10,1.2 Kappa Sportz Option AT,Petrol,Hatchback,Automatic,1st Owner,1,8345,2018,2018,1197.0,18.9,81.86,113.75,Silver,Kappa VTVT Petrol Engine,4 Speed,FWD,Power,165.0,12.9,642000.0,Hyderabad,7
Maruti,Maruti Wagon R,VXI BS IV,Petrol,Hatchback,Manual,2nd Owner,2,45852,2014,2014,998.0,20.51,67.04,90.0,Silver,K10B Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,318000.0,Hyderabad,11
Volkswagen,Volkswagen Polo,GT 1.5 TDI,Diesel,Hatchback,Manual,1st Owner,1,90000,2016,2016,1498.0,21.49,108.5,250.0,Others,TDI Diesel Engine,5 Speed,FWD,Power,180.0,12.35,620000.0,Hyderabad,9
Nissan,Nissan Magnite,Turbo CVT XV BSVI,Petrol,SUV,Automatic,1st Owner,1,12094,2022,2022,999.0,17.4,98.63,152.0,Others,HRA0 1.0 TURBO PETROL,CVT,,Electronic,170.0,12.9,951000.0,Hyderabad,3
Maruti,Maruti Ertiga,ZXI AT,Petrol,MUV,Automatic,1st Owner,1,20000,2021,2021,1462.0,17.99,103.26,138.0,Others,K15 Smart Hybrid,4 Speed,FWD,Power,170.0,12.9,900000.0,Hyderabad,4
Hyundai,Hyundai Alcazar,Signature Diesel BSVI,Diesel,SUV,Manual,1st Owner,1,30111,2021,2021,1493.0,20.4,113.98,250.0,Silver,1.5 l diesel CRDi engine,6-speed,,Power,170.0,12.9,1807999.9999999998,Hyderabad,4
Maruti,Maruti Swift,ZXI AMT,Petrol,Hatchback,Automatic,1st Owner,1,34840,2018,2018,1197.0,22.56,88.5,113.0,Silver,K Series Dual jet,5-Speed,,Electric,170.0,12.9,669000.0,Hyderabad,7
Skoda,Skoda Rapid,1.5 TDI AT Style BSIV,Diesel,Sedan,Automatic,2nd Owner,2,100000,2018,2018,1498.0,21.72,108.6,250.0,Others,Diesel Engine,7 Speed,FWD,Power,171.0,11.549999999999997,680000.0,Hyderabad,7
Volkswagen,Volkswagen Vento,Diesel Comfortline,Diesel,Sedan,Manual,2nd Owner,2,110807,2013,2013,1598.0,20.54,103.6,250.0,White,Common Rail Diesel Engine,5 Speed,FWD,Power,182.5,12.9,376000.0,Hyderabad,12
Kia,Kia Sonet,HTK Plus BSVI,Petrol,SUV,Manual,1st Owner,1,10000,2022,2022,1197.0,18.4,81.86,115.0,Others,SMARTSTREAM G1.2,5-Speed,FWD,Electric,170.0,12.9,1050000.0,Hyderabad,3
Hyundai,Hyundai Santro Xing,XG,Petrol,Hatchback,Manual,5th Owner,3,131561,2006,2006,1086.0,17.0,105.1988179082922,177.82437958839813,Silver,,,,Power,170.0,12.9,96000.0,Hyderabad,18
Hyundai,Hyundai Aura,S,Petrol,Sedan,Manual,1st Owner,1,38370,2021,2021,1197.0,20.5,81.86,113.8,Fiery Red,1.2 l Kappa dual petrol,5-Speed,,Electric,170.0,12.9,600000.0,Hyderabad,4
Maruti,Maruti Vitara Brezza,VXI,Petrol,SUV,Manual,1st Owner,1,60000,2020,2020,1462.0,17.03,103.26,138.0,Others,K15B Petrol Engine,5 Speed,FWD,Electronic,170.0,12.9,880000.0000000001,Hyderabad,5
Renault,Renault Triber,RXZ BSVI,Petrol,MUV,Manual,1st Owner,1,30000,2020,2020,999.0,20.0,71.01,96.0,Others,,5 Speed,,Electric,170.0,12.9,640000.0,Hyderabad,5
Hyundai,Hyundai Accent,CRDi,Diesel,Sedan,Manual,2nd Owner,2,120000,2006,2006,1493.0,13.1,82.0,187.0,Others,In-Line Engine,5 Speed,,Power,170.0,14.1,80000.0,Hyderabad,18
Mahindra,Mahindra XUV300,W6 BSVI,Petrol,SUV,Manual,1st Owner,1,50000,2020,2020,1197.0,17.0,108.6,200.0,White,1.2L Turbo Petrol,6 Speed,FWD,Power,170.0,12.9,850000.0,Hyderabad,5
BMW,BMW 3 Series,320d Prestige,Diesel,Sedan,Automatic,1st Owner,1,70000,2012,2012,1949.5,18.88,177.54999999999998,372.5,Others,Diesel Engine,8 Speed,RWD,Power,182.5,11.549999999999997,900000.0,Hyderabad,13
Hyundai,Hyundai Santro Xing,GLS,Petrol,Hatchback,Manual,2nd Owner,2,90566,2010,2010,1086.0,17.92,62.1,96.1,Silver,Petrol Engine ,5 Speed,FWD,Power,170.0,12.9,195000.0,Hyderabad,15
Hyundai,Hyundai Verna,CRDi 1.6 AT SX Plus,Diesel,Sedan,Automatic,2nd Owner,2,67370,2019,2019,1582.0,22.0,126.2,259.87,Black,U2 VGT Diesel Engine,6 Speed,FWD,Power,170.0,12.9,1033000.0,Hyderabad,6
MG,MG Hector,Sharp DCT,Petrol,SUV,Automatic,1st Owner,1,20000,2021,2021,1451.0,13.96,141.0,250.0,White,,6 Speed,FWD,,170.0,12.9,1700000.0,Hyderabad,4
Mahindra,Mahindra Marazzo,M2 8Str BSVI,Diesel,MUV,Manual,1st Owner,1,19661,2021,2021,1497.0,17.3,120.96,300.0,Others,D15 1.5 Litre Diesel Engine,6 Speed,,Electric,170.0,12.9,1268000.0,Hyderabad,4
Hyundai,Hyundai Venue,SX Opt Diesel,Diesel,SUV,Manual,1st Owner,1,58177,2021,2021,1493.0,23.7,98.6,240.26,Red,U2 CRDi Diesel,6-Speed,FWD,Electric,170.0,12.9,1120000.0,Hyderabad,4
Maruti,Maruti SX4 S Cross,Delta,Petrol,SUV,Manual,1st Owner,1,40000,2020,2020,1462.0,18.55,103.25,138.0,Others,K15B Smart Hybrid,5 Speed,FWD,,170.0,12.9,850000.0,Hyderabad,5
Renault,Renault Duster,85PS Diesel RxL Optional,Diesel,SUV,Manual,1st Owner,1,76134,2013,2013,1461.0,20.46,83.8,200.0,White,dCi Diesel Engine,5 speed,FWD,Power,170.0,12.9,408000.0,Hyderabad,12
Hyundai,Hyundai Creta,SX Diesel BSVI,Diesel,SUV,Manual,1st Owner,1,40000,2022,2022,1493.0,19.255853130413264,113.45,250.0,Others,1.5 L U2 CRDi Diesel,6-speed,,Power,170.0,12.9,1750000.0,Hyderabad,3
Honda,Honda City,i DTEC V,Diesel,Sedan,Manual,1st Owner,1,90102,2014,2014,1498.0,26.0,98.6,200.0,Silver,i DTEC Diesel Engine ,6 Speed ,FWD,Power,182.5,11.549999999999997,542000.0,Hyderabad,11
Datsun,Datsun RediGO,A,Petrol,Hatchback,Manual,2nd Owner,2,32329,2019,2020,799.0,22.7,53.64,72.0,Silver,0.8L Petrol Engine,5-Speed,2WD,Power,170.0,12.9,287000.0,Hyderabad,6
Mahindra,Mahindra XUV300,W6 BSVI,Petrol,SUV,Manual,1st Owner,1,50000,2020,2020,1197.0,17.0,108.6,200.0,White,1.2L Turbo Petrol,6 Speed,FWD,Power,170.0,12.9,810000.0,Hyderabad,5
Tata,Tata Nexon,XZA Plus (O) AMT,Petrol,SUV,Automatic,2nd Owner,2,72812,2020,2020,1199.0,16.35,118.36,170.0,Green,1.2l Turbocharged Revotron Engine,6-Speed,,,170.0,12.9,969000.0,Hyderabad,5
Hyundai,Hyundai Xcent,1.1 CRDi S,Diesel,Sedan,Manual,3rd Owner,3,120000,2016,2016,1120.0,24.4,71.0,180.4,Others,U2 CRDI Diesel Engine,5 Speed ,FWD ,Power,156.0,14.350000000000001,280000.0,Hyderabad,9
Hyundai,Hyundai i20,Sportz Plus CVT BSIV,Petrol,Hatchback,Automatic,2nd Owner,2,30000,2019,2019,1197.0,17.4,81.86,117.0,Orange,Kappa VTVT Petrol Engine,5 Speed,FWD,Power,170.0,13.2,700000.0,Hyderabad,6
Hyundai,Hyundai i20,Asta Option Diesel,Diesel,Hatchback,Manual,2nd Owner,2,60000,2019,2019,1396.0,22.54,88.76,224.0,Others,U2 CRDI Diesel Engine,6 Speed,FWD,Power,170.0,13.2,700000.0,Hyderabad,6
Ford,Ford Fiesta,1.6 SXI Duratec,Petrol,Sedan,Manual,2nd Owner,2,70000,2008,2008,1596.0,15.3,105.1988179082922,177.82437958839813,Gray,,,,Power,170.0,12.9,200000.0,Hyderabad,17
Honda,Honda Amaze,VX i DTEC,Diesel,Sedan,Manual,2nd Owner,2,60000,2018,2018,1498.0,25.8,98.6,200.0,Others,i-DTEC Diesel Engine,5 Speed,FWD,Power,170.0,14.350000000000001,600000.0,Hyderabad,7
Hyundai,Hyundai Venue,S,Petrol,SUV,Manual,2nd Owner,2,30000,2022,2022,1197.0,17.52,81.86,113.76,Others,Kappa 1.2 L MPi Petrol,5-Speed,FWD,Electric,170.0,12.9,875000.0,Hyderabad,3
Jeep,Jeep Compass,Model S 4X4 Diesel AT BSVI,Diesel,SUV,Automatic,1st Owner,1,24916,2022,2022,1949.5,14.9,167.67,350.0,Grey,2.0L Multijet Diesel,9 Speed,4x4,Power,160.0,12.9,3180000.0,Hyderabad,3
Hyundai,Hyundai EON,D Lite Plus,Petrol,Hatchback,Manual,1st Owner,1,25121,2015,2015,814.0,21.1,55.2,74.5,Blue,Petrol Engine,5 Speed,FWD,Power,154.5,14.350000000000001,279000.0,Hyderabad,10
Hyundai,Hyundai i10,Magna,Petrol,Hatchback,Manual,2nd Owner,2,95916,2011,2011,1197.0,20.36,78.9,111.7,Red,Kappa Petrol Engine,5 Speed,FWD,Power,170.0,12.9,244000.0,Hyderabad,14
Maruti,Maruti Ritz,LDi,Diesel,Hatchback,Manual,2nd Owner,2,98076,2016,2016,1248.0,23.2,73.94,190.0,Superior white,DDiS Diesel Engine ,5 Speed,FWD,Power,163.0,14.0,300000.0,Hyderabad,9
Renault,Renault KWID,1.0 RXT,Petrol,Hatchback,Manual,1st Owner,1,84020,2018,2018,999.0,23.01,67.0,91.0,Others,Petrol Engine,5 Speed,FWD,Power,155.0,13.9,339000.0,Hyderabad,7
Maruti,Maruti Alto 800,VXI,Petrol,Hatchback,Manual,2nd Owner,2,49692,2015,2015,796.0,22.05,47.33,69.0,Others,F8D Petrol Engine,5 Speed,,,170.0,12.9,259000.0,Hyderabad,10
Hyundai,Hyundai Getz,1.3 GLS,Petrol,Hatchback,Manual,2nd Owner,2,90000,2008,2008,1341.0,14.2,82.9,11.8,Others,In-Line Engine,5 Speed,,Power,165.0,14.350000000000001,150000.0,Hyderabad,17
Hyundai,Hyundai i10,Magna,Petrol,Hatchback,Manual,1st Owner,1,96502,2011,2011,1197.0,20.36,78.9,111.7,White,Kappa Petrol Engine,5 Speed,FWD,Power,170.0,12.9,269000.0,Hyderabad,14
